image_path,image_score,image_level_label
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_art0075_art0019_0279.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_art0093_art0013_0380.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_cha0073_ani0090_0381.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_cha0077_pla0022_0382.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0013_cha0086_0383.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0014_art0048_0384.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0033_obj0059_0385.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0066_art0021_0386.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0077_nat0067_0387.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0093_art0037_0388.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0094_art0096_0389.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_nat0096_art0028_0390.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_pla0002_pla0076_0280.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_pla0006_pla0009_0391.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_pla0064_ani0004_0392.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_pla0072_ani0019_0393.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_pla0074_pla0060_0394.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0001_art0001_0395.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0007_art0094_0396.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0038_cha0087_0397.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0039_sec0070_0398.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0062_cha0063_0399.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0069_ani0081_0400.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0083_ani0039_0401.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_A_sec0086_sec0084_0402.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_C_art0009_art0098_0403.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_CRN_R_cha0077_sec0075_0173.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_ani0025_cha0014_0593.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_ani0025_cha0081_0594.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_ani0085_arc0089_0595.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_ani0093_ani0075_0596.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_ani0097_ani0047_0597.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_arc0011_art0062_0598.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_arc0025_arc0090_0185.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_arc0087_arc0018_0186.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_art0010_art0011_0599.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_art0025_art0019_0090.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_art0040_arc0079_0600.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_art0050_art0080_0092.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_cha0042_arc0036_0601.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_cha0059_cha0081_0602.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_cha0066_cha0071_0603.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_cha0079_cha0005_0604.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_cha0090_cha0082_0187.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_cha0094_cha0089_0605.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_cha0097_arc0005_0606.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_nat0015_nat0014_0607.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_nat0022_ani0063_0188.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_nat0023_nat0013_0608.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_nat0031_nat0033_0609.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_nat0031_nat0096_0610.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_nat0072_nat0002_0611.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_nat0075_arc0069_0612.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_nat0090_cha0008_0613.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_pla0042_pla0043_0614.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_pla0058_ani0082_0592.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_sec0008_ani0011_0615.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_sec0009_ani0008_0616.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_sec0014_ani0016_0617.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_sec0019_ani0006_0618.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_sec0066_cha0030_0619.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_sec0067_ani0096_0620.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_sec0072_sec0010_0621.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_sec0084_ani0038_0622.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_A_sec0095_art0086_0623.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_C_cha0076_cha0065_0190.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_C_nat0029_nat0054_0624.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NND_R_cha0080_art0089_0625.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_ani0014_ani0015_0283.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_ani0028_pla0007_0284.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_ani0033_ani0034_0285.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_ani0044_ani0051_0286.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_ani0055_pla0025_0287.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_ani0099_ani0100.0288.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0002_arc0026_0201.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0002_sec0063_0102.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0012_cha0098_0289.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0026_arc0008_0290.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0027_arc0094_0291.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0028_arc0034_0103.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0030_art0034_0292.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0032_arc0031_0104.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0043_arc0044_0105.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0051_arc0029_0018.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0052_ani0017_0293.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0072_pla0097_0294.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0075_cha0055_0295.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_arc0078_arc0064_0106.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_art0033_cha0095_0296.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_art0035_cha0045_0297.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_art0039_art0038_0298.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_art0043_cha0047_0299.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_art0045_cha0091_0300.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_art0067_cha0071_0301.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_art0072_cha0060_0107.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_art0084_cha0033_0302.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_art0088_art0092_0108.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0006_cha0003_0303.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0009_sec0022_0109.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0021_cha0020_0304.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0022_pla0055_0305.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0034_cha0040_0306.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0036_cha0028_0307.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0037_arc0053_0308.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0039_nat0019_0320.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0056_cha0057_0310.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0058_cha0027_0311.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0079_cha0002_0312.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0082_arc0050_0111.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0085_ani0037_0313.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0089_ani0073_0314.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0092_cha0097_0315.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0092_sec0090_0316.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_cha0094_ani0059_0317.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0007_cha0004_0112.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0009_cha0099_0318.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0015_sec0059_0319.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0020_nat0017_0321.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0026_art0019_0322.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0036_nat0034_0323.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0051_cha0056_0324.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0069_cha0090_0326.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0074_nat0021_0327.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0076_cha0067_0328.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0077_cha0068_0329.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0082_sec0052_0330.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0087_cha0016_0331.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_nat0088_cha0058_0332.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0006_pla0082_0334.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0014_pla0015_0335.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0016_pla0020_0336.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0024_pla0023_0337.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0054_pla0014_0338.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0055_pla0054_0339.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0063_pla0013_0340.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0069_pla0053_0341.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0075_pla0073_0342.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0078_ani0058_0343.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0084_pla0060_0114.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0088_ani0024_0344.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_pla0096_ani0022_0345.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0002_cha0001_0346.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0003_cha0003_0347.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0005_sec0002_0348.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0014_sec0041_0115.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0020_sec0011_0349.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0021_art0032_0116.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0023_sec0022_0350.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0024_ani0026_0351.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0026_cha0048_0352.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0030_sec0033_0353.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0032_sec0058_0354.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0036_sec0042_0355.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0036_sec0059_0356.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0037_sec0006_0357.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0040_cha0040_0358.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0042_sec0046_0040.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0043_sec0034_0359.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0049_sec0050_0117.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0053_ani0062_0360.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0057_ani0053_0361.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0068_sec0055_0118.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0070_cha0070_0362.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0072_sec0067_0120.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0076_ani0020_0363.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0080_cha0098_0364.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_sec0081_sec0043_0365.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0001_txt0003_0121.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0002_txt0013_0122.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0004_txt0035_0123.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0007_txt0012_0125.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0009_txt0008_0126.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0011_txt0098_0127.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0016_txt0027_0128.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0019_txt0010_0129.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0020_txt0018_0130.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0022_txt0039_0131.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0023_txt0028_0132.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0024_txt0071_0133.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0030_txt0093_0134.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0033_txt0025_0135.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0034_txt0082_0136.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0036_txt0038_0137.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0037_txt0017_0138.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0040_txt0029_0139.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0042_txt0056_0146.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0043_txt0006_0124.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0048_txt0046_0140.jpg,0.5,1
/data0/zh/VM-UNet/data/isic17/CAISA 1/images/Sp_D_NNN_A_txt0050_txt0014_0141.jpg,0.5,1
